2026-09-11 22:41:37,111 | INFO | PaddleOCR: 9 raw → 9 filtered → 9 merged
2026-09-11 22:41:37,167 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:37,197 | INFO | 翻译结果已保存: output\_test_input_page1_20260911_224137.json (共 9 条, 已翻译 9 条)
2026-09-11 22:41:38,010 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:41:38,527 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:38,890 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:41:39,512 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:49,878 | INFO | PaddleOCR: 9 raw → 9 filtered → 9 merged
2026-09-11 22:41:49,912 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:49,941 | INFO | 翻译结果已保存: output\_test_input_page1_20260911_224149.json (共 9 条, 已翻译 9 条)
